"","year","country","emissions_CDIAC","emissions_UNFCCC","consum_emissions_UNFCCC","transfers_UNFCCC"
"862",1979,"AUSTRALIA",55.923,55.923,NA,NA
"863",1979,"AUSTRIA",16.797,16.797,NA,NA
"864",1979,"BELGIUM",38.242,38.242,NA,NA
"865",1979,"BRAZIL",51.356,51.356,NA,NA
"866",1979,"BULGARIA",21.585,21.585,NA,NA
"867",1979,"CANADA",120.553,120.553,NA,NA
"868",1979,"CHINA.(MAINLAND)",407.652,407.652,NA,NA
"869",1979,"CROATIA",5.58451091720946,5.58451091720946,NA,NA
"870",1979,"CYPRUS",0.819,0.819,NA,NA
"871",1979,"CZECH.REPUBLIC",49.9912722605487,49.9912722605487,NA,NA
"872",1979,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",32.963,32.963,NA,NA
"873",1979,"DENMARK",17.18,17.18,NA,NA
"874",1979,"ESTONIA",6.20964962041356,6.20964962041356,NA,NA
"875",1979,"FINLAND",14.817,14.817,NA,NA
"876",1979,"FRANCE.(INCLUDING.MONACO)",144.302,144.302,NA,NA
"877",1979,"GERMANY",305.691,305.691,NA,NA
"878",1979,"GREECE",13.988,13.988,NA,NA
"879",1979,"HUNGARY",23.515,23.515,NA,NA
"880",1979,"INDIA",90.521,90.521,NA,NA
"881",1979,"INDONESIA",25.933,25.933,NA,NA
"882",1979,"IRELAND",7.469,7.469,NA,NA
"883",1979,"ITALY.(INCLUDING.SAN.MARINO)",105.663,105.663,NA,NA
"884",1979,"JAPAN",260.6,260.6,NA,NA
"885",1979,"LATVIA",3.65588046540693,3.65588046540693,NA,NA
"886",1979,"LITHUANIA",5.98090953712293,5.98090953712293,NA,NA
"887",1979,"LUXEMBOURG",3.306,3.306,NA,NA
"888",1979,"MALTA",0.247,0.247,NA,NA
"889",1979,"MEXICO",65.687,65.687,NA,NA
"890",1979,"NETHERLANDS",51.217,51.217,NA,NA
"891",1979,"POLAND",120.668,120.668,NA,NA
"892",1979,"PORTUGAL",6.826,6.826,NA,NA
"893",1979,"ROMANIA",53.47,53.47,NA,NA
"894",1979,"RUSSIAN.FEDERATION",562.168858467556,562.168858467556,NA,NA
"895",1979,"SAUDI.ARABIA",37.67,37.67,NA,NA
"896",1979,"SLOVAKIA",15.9287277394513,15.9287277394513,NA,NA
"897",1979,"SLOVENIA",4.15480775060424,4.15480775060424,NA,NA
"898",1979,"SOUTH.AFRICA",59.697,59.697,NA,NA
"899",1979,"SPAIN",55.562,55.562,NA,NA
"900",1979,"SWEDEN",23.16,23.16,NA,NA
"901",1979,"TURKEY",20.61,20.61,NA,NA
"902",1979,"UNITED.KINGDOM",175.864,175.864,NA,NA
"903",1979,"UNITED.STATES.OF.AMERICA",1336.732,1336.732,NA,NA
"904",1980,"ARGENTINA",29.653,29.653,NA,NA
"905",1980,"AUSTRALIA",60.198,60.198,NA,NA
"906",1980,"AUSTRIA",14.264,14.264,NA,NA
"907",1980,"BELGIUM",36.897,36.897,NA,NA
"908",1980,"BRAZIL",51.02,51.02,NA,NA
"909",1980,"BULGARIA",21.131,21.131,NA,NA
"910",1980,"CANADA",120.871,120.871,NA,NA
"911",1980,"CHINA.(MAINLAND)",400.107,400.107,NA,NA
"912",1980,"CROATIA",5.49138576871083,5.49138576871083,NA,NA
"913",1980,"CYPRUS",0.875,0.875,NA,NA
"914",1980,"CZECH.REPUBLIC",50.5873453794321,50.5873453794321,NA,NA
"915",1980,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",34.091,34.091,NA,NA
"916",1980,"DENMARK",16.463,16.463,NA,NA
"917",1980,"ESTONIA",6.45442739747058,6.45442739747058,NA,NA
"918",1980,"FINLAND",15.884,15.884,NA,NA
"919",1980,"FRANCE.(INCLUDING.MONACO)",137.814,137.814,NA,NA
"920",1980,"GERMANY",300.851,300.851,NA,NA
"921",1980,"GREECE",14.025,14.025,NA,NA
"922",1980,"HUNGARY",23.687,23.687,NA,NA
"923",1980,"INDIA",95.059,95.059,NA,NA
"924",1980,"INDONESIA",25.848,25.848,NA,NA
"925",1980,"IRELAND",7.16,7.16,NA,NA
"926",1980,"ITALY.(INCLUDING.SAN.MARINO)",106.073,106.073,NA,NA
"927",1980,"JAPAN",258.405,258.405,NA,NA
"928",1980,"LATVIA",3.79999138119301,3.79999138119301,NA,NA
"929",1980,"LITHUANIA",6.2166706236202,6.2166706236202,NA,NA
"930",1980,"LUXEMBOURG",3.007,3.007,NA,NA
"931",1980,"MALTA",0.279,0.279,NA,NA
"932",1980,"MEXICO",73.208,73.208,NA,NA
"933",1980,"NETHERLANDS",48.407,48.407,NA,NA
"934",1980,"POLAND",126.691,126.691,NA,NA
"935",1980,"PORTUGAL",7.359,7.359,NA,NA
"936",1980,"ROMANIA",53.618,53.618,NA,NA
"937",1980,"RUSSIAN.FEDERATION",584.328956366479,584.328956366479,NA,NA
"938",1980,"SAUDI.ARABIA",46.197,46.197,NA,NA
"939",1980,"SLOVAKIA",16.1186546205679,16.1186546205679,NA,NA
"940",1980,"SLOVENIA",4.085523780263,4.085523780263,NA,NA
"941",1980,"SOUTH.AFRICA",62.3,62.3,NA,NA
"942",1980,"SPAIN",58.632,58.632,NA,NA
"943",1980,"SWEDEN",19.569,19.569,NA,NA
"944",1980,"TURKEY",20.661,20.661,NA,NA
"945",1980,"UNITED.KINGDOM",157.974,157.974,NA,NA
"946",1980,"UNITED.STATES.OF.AMERICA",1288.031,1288.031,NA,NA
"947",1981,"ARGENTINA",27.827,27.827,NA,NA
"948",1981,"AUSTRALIA",62.82,62.82,NA,NA
"949",1981,"AUSTRIA",15.307,15.307,NA,NA
"950",1981,"BELGIUM",33.821,33.821,NA,NA
"951",1981,"BRAZIL",46.852,46.852,NA,NA
"952",1981,"BULGARIA",21.91,21.91,NA,NA
"953",1981,"CANADA",117.263,117.263,NA,NA
"954",1981,"CHINA.(MAINLAND)",395.828,395.828,NA,NA
"955",1981,"CROATIA",5.97631108926304,5.97631108926304,NA,NA
"956",1981,"CYPRUS",0.831,0.831,NA,NA
"957",1981,"CZECH.REPUBLIC",50.0473911038023,50.0473911038023,NA,NA
"958",1981,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",34.198,34.198,NA,NA
"959",1981,"DENMARK",14.123,14.123,NA,NA
"960",1981,"ESTONIA",6.33248597551878,6.33248597551878,NA,NA
"961",1981,"FINLAND",14.047,14.047,NA,NA
"962",1981,"FRANCE.(INCLUDING.MONACO)",123.998,123.998,NA,NA
"963",1981,"GERMANY",286.798,286.798,NA,NA
"964",1981,"GREECE",13.832,13.832,NA,NA
"965",1981,"HUNGARY",23.621,23.621,NA,NA
"966",1981,"INDIA",102.215,102.215,NA,NA
"967",1981,"INDONESIA",27.314,27.314,NA,NA
"968",1981,"IRELAND",7.101,7.101,NA,NA
"969",1981,"ITALY.(INCLUDING.SAN.MARINO)",103.087,103.087,NA,NA
"970",1981,"JAPAN",253.506,253.506,NA,NA
"971",1981,"LATVIA",3.72819936559007,3.72819936559007,NA,NA
"972",1981,"LITHUANIA",6.09922106396643,6.09922106396643,NA,NA
"973",1981,"LUXEMBOURG",2.571,2.571,NA,NA
"974",1981,"MALTA",0.312,0.312,NA,NA
"975",1981,"MEXICO",77.592,77.592,NA,NA
"976",1981,"NETHERLANDS",44.984,44.984,NA,NA
"977",1981,"POLAND",111.825,111.825,NA,NA
"978",1981,"PORTUGAL",7.425,7.425,NA,NA
"979",1981,"ROMANIA",54.037,54.037,NA,NA
"980",1981,"RUSSIAN.FEDERATION",573.289417234803,573.289417234803,NA,NA
"981",1981,"SAUDI.ARABIA",47.857,47.857,NA,NA
"982",1981,"SLOVAKIA",15.9466088961977,15.9466088961977,NA,NA
"983",1981,"SLOVENIA",4.44630228175822,4.44630228175822,NA,NA
"984",1981,"SOUTH.AFRICA",70.185,70.185,NA,NA
"985",1981,"SPAIN",56.528,56.528,NA,NA
"986",1981,"SWEDEN",18.934,18.934,NA,NA
"987",1981,"TURKEY",21.782,21.782,NA,NA
"988",1981,"UNITED.KINGDOM",152.937,152.937,NA,NA
"989",1981,"UNITED.STATES.OF.AMERICA",1236.924,1236.924,NA,NA
"990",1982,"ARGENTINA",28.204,28.204,NA,NA
"991",1982,"AUSTRALIA",63.845,63.845,NA,NA
"992",1982,"AUSTRIA",14.69,14.69,NA,NA
"993",1982,"BELGIUM",32.057,32.057,NA,NA
"994",1982,"BRAZIL",46.953,46.953,NA,NA
"995",1982,"BULGARIA",24.579,24.579,NA,NA
"996",1982,"CANADA",113.12,113.12,NA,NA
"997",1982,"CHINA.(MAINLAND)",430.941,430.941,NA,NA
"998",1982,"CROATIA",5.49044889598951,5.49044889598951,NA,NA
"999",1982,"CYPRUS",0.846,0.846,NA,NA
"1000",1982,"CZECH.REPUBLIC",49.5658307596663,49.5658307596663,NA,NA
"1001",1982,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",34.923,34.923,NA,NA
"1002",1982,"DENMARK",14.643,14.643,NA,NA
"1003",1982,"ESTONIA",6.45221718377346,6.45221718377346,NA,NA
"1004",1982,"FINLAND",11.749,11.749,NA,NA
"1005",1982,"FRANCE.(INCLUDING.MONACO)",119.142,119.142,NA,NA
"1006",1982,"GERMANY",277.872,277.872,NA,NA
"1007",1982,"GREECE",14.221,14.221,NA,NA
"1008",1982,"HUNGARY",23.69,23.69,NA,NA
"1009",1982,"INDIA",108.65,108.65,NA,NA
"1010",1982,"INDONESIA",28.745,28.745,NA,NA
"1011",1982,"IRELAND",6.967,6.967,NA,NA
"1012",1982,"ITALY.(INCLUDING.SAN.MARINO)",100.813,100.813,NA,NA
"1013",1982,"JAPAN",245.487,245.487,NA,NA
"1014",1982,"LATVIA",3.7986901359419,3.7986901359419,NA,NA
"1015",1982,"LITHUANIA",6.21454182586377,6.21454182586377,NA,NA
"1016",1982,"LUXEMBOURG",2.416,2.416,NA,NA
"1017",1982,"MALTA",0.358,0.358,NA,NA
"1018",1982,"MEXICO",83.13,83.13,NA,NA
"1019",1982,"NETHERLANDS",36.63,36.63,NA,NA
"1020",1982,"POLAND",115.138,115.138,NA,NA
"1021",1982,"PORTUGAL",7.978,7.978,NA,NA
"1022",1982,"ROMANIA",53.388,53.388,NA,NA
"1023",1982,"RUSSIAN.FEDERATION",584.128862418023,584.128862418023,NA,NA
"1024",1982,"SAUDI.ARABIA",43.112,43.112,NA,NA
"1025",1982,"SLOVAKIA",15.7931692403337,15.7931692403337,NA,NA
"1026",1982,"SLOVENIA",4.08482675842858,4.08482675842858,NA,NA
"1027",1982,"SOUTH.AFRICA",76.561,76.561,NA,NA
"1028",1982,"SPAIN",57.242,57.242,NA,NA
"1029",1982,"SWEDEN",16.987,16.987,NA,NA
"1030",1982,"TURKEY",23.722,23.722,NA,NA
"1031",1982,"UNITED.KINGDOM",149.583,149.583,NA,NA
"1032",1982,"UNITED.STATES.OF.AMERICA",1174.461,1174.461,NA,NA
"1033",1983,"ARGENTINA",28.692,28.692,NA,NA
"1034",1983,"AUSTRALIA",61.359,61.359,NA,NA
"1035",1983,"AUSTRIA",14.176,14.176,NA,NA
"1036",1983,"BELGIUM",27.715,27.715,NA,NA
"1037",1983,"BRAZIL",45.441,45.441,NA,NA
"1038",1983,"BULGARIA",24.643,24.643,NA,NA
"1039",1983,"CANADA",111.45,111.45,NA,NA
"1040",1983,"CHINA.(MAINLAND)",454.603,454.603,NA,NA
"1041",1983,"CROATIA",5.91222899512515,5.91222899512515,NA,NA
"1042",1983,"CYPRUS",0.845,0.845,NA,NA
"1043",1983,"CZECH.REPUBLIC",49.6447004853201,49.6447004853201,NA,NA
"1044",1983,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",37.442,37.442,NA,NA
"1045",1983,"DENMARK",13.683,13.683,NA,NA
"1046",1983,"ESTONIA",6.54471394901801,6.54471394901801,NA,NA
"1047",1983,"FINLAND",11.338,11.338,NA,NA
"1048",1983,"FRANCE.(INCLUDING.MONACO)",115.245,115.245,NA,NA
"1049",1983,"GERMANY",276.803,276.803,NA,NA
"1050",1983,"GREECE",15.147,15.147,NA,NA
"1051",1983,"HUNGARY",24.308,24.308,NA,NA
"1052",1983,"INDIA",117.895,117.895,NA,NA
"1053",1983,"INDONESIA",28.622,28.622,NA,NA
"1054",1983,"IRELAND",7.011,7.011,NA,NA
"1055",1983,"ITALY.(INCLUDING.SAN.MARINO)",98.545,98.545,NA,NA
"1056",1983,"JAPAN",241.025,241.025,NA,NA
"1057",1983,"LATVIA",3.85314685054608,3.85314685054608,NA,NA
"1058",1983,"LITHUANIA",6.30363135896488,6.30363135896488,NA,NA
"1059",1983,"LUXEMBOURG",2.261,2.261,NA,NA
"1060",1983,"MALTA",0.272,0.272,NA,NA
"1061",1983,"MEXICO",75.932,75.932,NA,NA
"1062",1983,"NETHERLANDS",37.703,37.703,NA,NA
"1063",1983,"POLAND",115.173,115.173,NA,NA
"1064",1983,"PORTUGAL",8.23,8.23,NA,NA
"1065",1983,"ROMANIA",54.694,54.694,NA,NA
"1066",1983,"RUSSIAN.FEDERATION",592.502732782387,592.502732782387,NA,NA
"1067",1983,"SAUDI.ARABIA",43.919,43.919,NA,NA
"1068",1983,"SLOVAKIA",15.8182995146799,15.8182995146799,NA,NA
"1069",1983,"SLOVENIA",4.39862598828397,4.39862598828397,NA,NA
"1070",1983,"SOUTH.AFRICA",79.692,79.692,NA,NA
"1071",1983,"SPAIN",55.868,55.868,NA,NA
"1072",1983,"SWEDEN",15.898,15.898,NA,NA
"1073",1983,"TURKEY",24.691,24.691,NA,NA
"1074",1983,"UNITED.KINGDOM",148.825,148.825,NA,NA
"1075",1983,"UNITED.STATES.OF.AMERICA",1184.041,1184.041,NA,NA
"1076",1984,"ARGENTINA",29.049,29.049,NA,NA
"1077",1984,"AUSTRALIA",64.52,64.52,NA,NA
"1078",1984,"AUSTRIA",14.876,14.876,NA,NA
"1079",1984,"BELGIUM",28.749,28.749,NA,NA
"1080",1984,"BRAZIL",46.034,46.034,NA,NA
"1081",1984,"BULGARIA",23.825,23.825,NA,NA
"1082",1984,"CANADA",116.061,116.061,NA,NA
"1083",1984,"CHINA.(MAINLAND)",494.93,494.93,NA,NA
"1084",1984,"CROATIA",6.23488796034575,6.23488796034575,NA,NA
"1085",1984,"CYPRUS",0.868,0.868,NA,NA
"1086",1984,"CZECH.REPUBLIC",51.3259906946896,51.3259906946896,NA,NA
"1087",1984,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",40.307,40.307,NA,NA
"1088",1984,"DENMARK",13.87,13.87,NA,NA
"1089",1984,"ESTONIA",6.60361682202574,6.60361682202574,NA,NA
"1090",1984,"FINLAND",11.523,11.523,NA,NA
"1091",1984,"FRANCE.(INCLUDING.MONACO)",110.538,110.538,NA,NA
"1092",1984,"GERMANY",282.728,282.728,NA,NA
"1093",1984,"GREECE",15.559,15.559,NA,NA
"1094",1984,"HUNGARY",24.776,24.776,NA,NA
"1095",1984,"INDIA",121.928,121.928,NA,NA
"1096",1984,"INDONESIA",30.593,30.593,NA,NA
"1097",1984,"IRELAND",6.962,6.962,NA,NA
"1098",1984,"ITALY.(INCLUDING.SAN.MARINO)",100.259,100.259,NA,NA
"1099",1984,"JAPAN",256.376,256.376,NA,NA
"1100",1984,"LATVIA",3.88782543564329,3.88782543564329,NA,NA
"1101",1984,"LITHUANIA",6.36036447217916,6.36036447217916,NA,NA
"1102",1984,"LUXEMBOURG",2.435,2.435,NA,NA
"1103",1984,"MALTA",0.372,0.372,NA,NA
"1104",1984,"MEXICO",75.709,75.709,NA,NA
"1105",1984,"NETHERLANDS",39.557,39.557,NA,NA
"1106",1984,"POLAND",118.324,118.324,NA,NA
"1107",1984,"PORTUGAL",7.926,7.926,NA,NA
"1108",1984,"ROMANIA",51.615,51.615,NA,NA
"1109",1984,"RUSSIAN.FEDERATION",597.835297887246,597.835297887246,NA,NA
"1110",1984,"SAUDI.ARABIA",42.464,42.464,NA,NA
"1111",1984,"SLOVAKIA",16.3540093053104,16.3540093053104,NA,NA
"1112",1984,"SLOVENIA",4.63868030805784,4.63868030805784,NA,NA
"1113",1984,"SOUTH.AFRICA",86.16,86.16,NA,NA
"1114",1984,"SPAIN",54.255,54.255,NA,NA
"1115",1984,"SWEDEN",15.635,15.635,NA,NA
"1116",1984,"TURKEY",26.124,26.124,NA,NA
"1117",1984,"UNITED.KINGDOM",144.351,144.351,NA,NA
"1118",1984,"UNITED.STATES.OF.AMERICA",1220.396,1220.396,NA,NA
"1119",1985,"ARGENTINA",27.433,27.433,NA,NA
"1120",1985,"AUSTRALIA",65.784,65.784,NA,NA
"1121",1985,"AUSTRIA",14.917,14.917,NA,NA
"1122",1985,"BELGIUM",28.49,28.49,NA,NA
"1123",1985,"BRAZIL",49.427,49.427,NA,NA
"1124",1985,"BULGARIA",24.418,24.418,NA,NA
"1125",1985,"CANADA",115.102,115.102,NA,NA
"1126",1985,"CHINA.(MAINLAND)",536.284,536.284,NA,NA
"1127",1985,"CROATIA",6.36005415591332,6.36005415591332,NA,NA
"1128",1985,"CYPRUS",0.846,0.846,NA,NA
"1129",1985,"CZECH.REPUBLIC",50.6343638697257,50.6343638697257,NA,NA
"1130",1985,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",43.208,43.208,NA,NA
"1131",1985,"DENMARK",16.382,16.382,NA,NA
"1132",1985,"ESTONIA",7.12181701684624,7.12181701684624,NA,NA
"1133",1985,"FINLAND",13.544,13.544,NA,NA
"1134",1985,"FRANCE.(INCLUDING.MONACO)",109.321,109.321,NA,NA
"1135",1985,"GERMANY",285.685,285.685,NA,NA
"1136",1985,"GREECE",16.526,16.526,NA,NA
"1137",1985,"HUNGARY",23.481,23.481,NA,NA
"1138",1985,"INDIA",133.751,133.751,NA,NA
"1139",1985,"INDONESIA",33.064,33.064,NA,NA
"1140",1985,"IRELAND",7.288,7.288,NA,NA
"1141",1985,"ITALY.(INCLUDING.SAN.MARINO)",101.482,101.482,NA,NA
"1142",1985,"JAPAN",249.631,249.631,NA,NA
"1143",1985,"LATVIA",4.1929115653319,4.1929115653319,NA,NA
"1144",1985,"LITHUANIA",6.8594761252992,6.8594761252992,NA,NA
"1145",1985,"LUXEMBOURG",2.5,2.5,NA,NA
"1146",1985,"MALTA",0.327,0.327,NA,NA
"1147",1985,"MEXICO",78.675,78.675,NA,NA
"1148",1985,"NETHERLANDS",40.346,40.346,NA,NA
"1149",1985,"POLAND",121.598,121.598,NA,NA
"1150",1985,"PORTUGAL",7.474,7.474,NA,NA
"1151",1985,"ROMANIA",52.998,52.998,NA,NA
"1152",1985,"RUSSIAN.FEDERATION",644.748735808484,644.748735808484,NA,NA
"1153",1985,"SAUDI.ARABIA",47.083,47.083,NA,NA
"1154",1985,"SLOVAKIA",16.1336361302743,16.1336361302743,NA,NA
"1155",1985,"SLOVENIA",4.73180242513621,4.73180242513621,NA,NA
"1156",1985,"SOUTH.AFRICA",88.414,88.414,NA,NA
"1157",1985,"SPAIN",54.877,54.877,NA,NA
"1158",1985,"SWEDEN",17.015,17.015,NA,NA
"1159",1985,"TURKEY",29.102,29.102,NA,NA
"1160",1985,"UNITED.KINGDOM",152.674,152.674,NA,NA
"1161",1985,"UNITED.STATES.OF.AMERICA",1225.131,1225.131,NA,NA
"1162",1986,"ARGENTINA",28.419,28.419,NA,NA
"1163",1986,"AUSTRALIA",65.439,65.439,NA,NA
"1164",1986,"AUSTRIA",14.748,14.748,NA,NA
"1165",1986,"BELGIUM",28.054,28.054,NA,NA
"1166",1986,"BRAZIL",54.236,54.236,NA,NA
"1167",1986,"BULGARIA",24.96,24.96,NA,NA
"1168",1986,"CANADA",110.459,110.459,NA,NA
"1169",1986,"CHINA.(MAINLAND)",564.213,564.213,NA,NA
"1170",1986,"CROATIA",6.64224021957314,6.64224021957314,NA,NA
"1171",1986,"CYPRUS",0.967,0.967,NA,NA
"1172",1986,"CZECH.REPUBLIC",50.9923110861543,50.9923110861543,NA,NA
"1173",1986,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",46.956,46.956,NA,NA
"1174",1986,"DENMARK",16.063,16.063,NA,NA
"1175",1986,"ESTONIA",7.14126825334017,7.14126825334017,NA,NA
"1176",1986,"FINLAND",14.543,14.543,NA,NA
"1177",1986,"FRANCE.(INCLUDING.MONACO)",105.158,105.158,NA,NA
"1178",1986,"GERMANY",286.67,286.67,NA,NA
"1179",1986,"GREECE",16.125,16.125,NA,NA
"1180",1986,"HUNGARY",22.781,22.781,NA,NA
"1181",1986,"INDIA",143.404,143.404,NA,NA
"1182",1986,"INDONESIA",33.199,33.199,NA,NA
"1183",1986,"IRELAND",7.779,7.779,NA,NA
"1184",1986,"ITALY.(INCLUDING.SAN.MARINO)",99.933,99.933,NA,NA
"1185",1986,"JAPAN",249.614,249.614,NA,NA
"1186",1986,"LATVIA",4.20436332185168,4.20436332185168,NA,NA
"1187",1986,"LITHUANIA",6.87821085156667,6.87821085156667,NA,NA
"1188",1986,"LUXEMBOURG",2.457,2.457,NA,NA
"1189",1986,"MALTA",0.405,0.405,NA,NA
"1190",1986,"MEXICO",80.327,80.327,NA,NA
"1191",1986,"NETHERLANDS",39.568,39.568,NA,NA
"1192",1986,"POLAND",123.635,123.635,NA,NA
"1193",1986,"PORTUGAL",8.323,8.323,NA,NA
"1194",1986,"ROMANIA",55.126,55.126,NA,NA
"1195",1986,"RUSSIAN.FEDERATION",646.509685311918,646.509685311918,NA,NA
"1196",1986,"SAUDI.ARABIA",55.871,55.871,NA,NA
"1197",1986,"SLOVAKIA",16.2476889138457,16.2476889138457,NA,NA
"1198",1986,"SLOVENIA",4.94174540166318,4.94174540166318,NA,NA
"1199",1986,"SOUTH.AFRICA",90.225,90.225,NA,NA
"1200",1986,"SPAIN",51.941,51.941,NA,NA
"1201",1986,"SWEDEN",16.918,16.918,NA,NA
"1202",1986,"TURKEY",31.874,31.874,NA,NA
"1203",1986,"UNITED.KINGDOM",155.107,155.107,NA,NA
"1204",1986,"UNITED.STATES.OF.AMERICA",1225.924,1225.924,NA,NA
"1205",1987,"ARGENTINA",31.345,31.345,NA,NA
"1206",1987,"AUSTRALIA",69.841,69.841,NA,NA
"1207",1987,"AUSTRIA",15.747,15.747,NA,NA
"1208",1987,"BELGIUM",28.12,28.12,NA,NA
"1209",1987,"BRAZIL",56.594,56.594,NA,NA
"1210",1987,"BULGARIA",24.989,24.989,NA,NA
"1211",1987,"CANADA",117.63,117.63,NA,NA
"1212",1987,"CHINA.(MAINLAND)",602.593,602.593,NA,NA
"1213",1987,"CROATIA",6.60045569620253,6.60045569620253,NA,NA
"1214",1987,"CYPRUS",1.124,1.124,NA,NA
"1215",1987,"CZECH.REPUBLIC",50.5934122814054,50.5934122814054,NA,NA
"1216",1987,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",52.579,52.579,NA,NA
"1217",1987,"DENMARK",15.91,15.91,NA,NA
"1218",1987,"ESTONIA",7.44212172821567,7.44212172821567,NA,NA
"1219",1987,"FINLAND",15.723,15.723,NA,NA
"1220",1987,"FRANCE.(INCLUDING.MONACO)",102.943,102.943,NA,NA
"1221",1987,"GERMANY",282.596,282.596,NA,NA
"1222",1987,"GREECE",17.309,17.309,NA,NA
"1223",1987,"HUNGARY",23.026,23.026,NA,NA
"1224",1987,"INDIA",153.139,153.139,NA,NA
"1225",1987,"INDONESIA",33.644,33.644,NA,NA
"1226",1987,"IRELAND",8.235,8.235,NA,NA
"1227",1987,"ITALY.(INCLUDING.SAN.MARINO)",104.628,104.628,NA,NA
"1228",1987,"JAPAN",246.996,246.996,NA,NA
"1229",1987,"LATVIA",4.3814883464475,4.3814883464475,NA,NA
"1230",1987,"LITHUANIA",7.16798201856525,7.16798201856525,NA,NA
"1231",1987,"LUXEMBOURG",2.364,2.364,NA,NA
"1232",1987,"MALTA",0.506,0.506,NA,NA
"1233",1987,"MEXICO",83.817,83.817,NA,NA
"1234",1987,"NETHERLANDS",41.606,41.606,NA,NA
"1235",1987,"POLAND",126.903,126.903,NA,NA
"1236",1987,"PORTUGAL",8.6,8.6,NA,NA
"1237",1987,"ROMANIA",57.858,57.858,NA,NA
"1238",1987,"RUSSIAN.FEDERATION",673.74639992151,673.74639992151,NA,NA
"1239",1987,"SAUDI.ARABIA",52.006,52.006,NA,NA
"1240",1987,"SLOVAKIA",16.1205877185946,16.1205877185946,NA,NA
"1241",1987,"SLOVENIA",4.9106582278481,4.9106582278481,NA,NA
"1242",1987,"SOUTH.AFRICA",89.726,89.726,NA,NA
"1243",1987,"SPAIN",52.053,52.053,NA,NA
"1244",1987,"SWEDEN",16.285,16.285,NA,NA
"1245",1987,"TURKEY",35.426,35.426,NA,NA
"1246",1987,"UNITED.KINGDOM",155.95,155.95,NA,NA
"1247",1987,"UNITED.STATES.OF.AMERICA",1278.531,1278.531,NA,NA
"1248",1988,"ARGENTINA",33.126,33.126,NA,NA
"1249",1988,"AUSTRALIA",71.215,71.215,NA,NA
"1250",1988,"AUSTRIA",14.546,14.546,NA,NA
"1251",1988,"BELGIUM",27.367,27.367,NA,NA
"1252",1988,"BRAZIL",57.094,57.094,NA,NA
"1253",1988,"BULGARIA",23.804,23.804,NA,NA
"1254",1988,"CANADA",124.367,124.367,NA,NA
"1255",1988,"CHINA.(MAINLAND)",646.169,646.169,NA,NA
"1256",1988,"CROATIA",6.83111376019008,6.83111376019008,NA,NA
"1257",1988,"CYPRUS",1.126,1.126,NA,NA
"1258",1988,"CZECH.REPUBLIC",49.7903061326809,49.7903061326809,NA,NA
"1259",1988,"DEMOCRATIC.PEOPLE.S.REPUBLIC.OF.KOREA",60.228,60.228,NA,NA
"1260",1988,"DENMARK",15.028,15.028,NA,NA
"1261",1988,"ESTONIA",7.64664107296147,7.64664107296147,NA,NA
"1262",1988,"FINLAND",14.231,14.231,NA,NA
"1263",1988,"FRANCE.(INCLUDING.MONACO)",101.502,101.502,NA,NA
"1264",1988,"GERMANY",281.732,281.732,NA,NA
"1265",1988,"GREECE",18.541,18.541,NA,NA
"1266",1988,"HUNGARY",21.343,21.343,NA,NA
"1267",1988,"INDIA",165.339,165.339,NA,NA
"1268",1988,"INDONESIA",36.041,36.041,NA,NA
"1269",1988,"IRELAND",8.138,8.138,NA,NA
"1270",1988,"ITALY.(INCLUDING.SAN.MARINO)",106.294,106.294,NA,NA
"1271",1988,"JAPAN",269.725,269.725,NA,NA
"1272",1988,"LATVIA",4.501897439224,4.501897439224,NA,NA
"1273",1988,"LITHUANIA",7.36496764163407,7.36496764163407,NA,NA
"1274",1988,"LUXEMBOURG",2.435,2.435,NA,NA
"1275",1988,"MALTA",0.549,0.549,NA,NA
"1276",1988,"MEXICO",83.738,83.738,NA,NA
"1277",1988,"NETHERLANDS",40.064,40.064,NA,NA
"1278",1988,"POLAND",121.619,121.619,NA,NA
"1279",1988,"PORTUGAL",8.979,8.979,NA,NA
"1280",1988,"ROMANIA",58.025,58.025,NA,NA
"1281",1988,"RUSSIAN.FEDERATION",692.26184178997,692.26184178997,NA,NA
"1282",1988,"SAUDI.ARABIA",55.237,55.237,NA,NA
"1283",1988,"SLOVAKIA",15.8646938673191,15.8646938673191,NA,NA
"1284",1988,"SLOVENIA",5.08226500348204,5.08226500348204,NA,NA
"1285",1988,"SOUTH.AFRICA",93.552,93.552,NA,NA
"1286",1988,"SPAIN",54.277,54.277,NA,NA
"1287",1988,"SWEDEN",15.665,15.665,NA,NA
"1288",1988,"TURKEY",34.445,34.445,NA,NA
"1289",1988,"UNITED.KINGDOM",155.567,155.567,NA,NA
"1290",1988,"UNITED.STATES.OF.AMERICA",1334.204,1334.204,NA,NA
